-0.1318122944403807,-0.04720360933977826,0.07196818590371841,0.07982379685285813,0.037653265734672654,-0.9934943247212012,0.21234,1.742311,0.540942,-0.035314,0.906205,-0.026871,-0.420503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9214516878128052
-0.13301926573285672,-0.04903223013272331,0.07206811326401633,0.07987728970206297,0.03777821983267778,-0.993478037878388,0.212335,1.742294,0.54109,-0.035353,0.905533,-0.026651,-0.421961,0.174307,1.753094,-0.400038,0.0,0.0,0.0,0.0,0.0,0.7745118141174316
-0.13375692645568832,-0.04632641531513013,0.07217411540149245,0.07990459613932276,0.037907848493320184,-0.993463208983821,0.212337,1.742285,0.541252,-0.03539,0.90488,-0.0263,-0.423376,0.174328,1.753063,-0.400197,0.0,0.0,0.0,0.0,0.0,0.793366014957428
-0.13435484555844052,-0.04396014553622527,0.07231808926075971,0.07993999866878931,0.03797677997427251,-0.993447258167887,0.212336,1.742259,0.541392,-0.035291,0.904281,-0.026054,-0.424679,0.174382,1.753032,-0.40037,0.0,0.0,0.0,0.0,0.0,0.9656920433044434
-0.13475919657657884,-0.04209659307786735,0.07254386111017297,0.08002174290794167,0.03811724381589853,-0.9934188364436638,0.212351,1.742248,0.541517,-0.035081,0.903701,-0.025831,-0.425942,0.174516,1.753008,-0.40055,0.0,0.0,0.0,0.0,0.0,0.9377636313438416
-0.13494630513968897,-0.04082497495777276,0.07287840723783438,0.08011945730572584,0.03829761337520153,-0.9933795362948021,0.212382,1.742208,0.541614,-0.034729,0.903196,-0.025617,-0.427053,0.174695,1.752996,-0.400735,0.0,0.0,0.0,0.0,0.0,0.9539748430252075
-0.13493255822079536,-0.04013260439724145,0.0733691007672595,0.08026847974337428,0.03853074007003651,-0.9933223687614945,0.212437,1.74215,0.541682,-0.034426,0.902906,-0.025273,-0.427711,0.174933,1.753,-0.400963,0.0,0.0,0.0,0.0,0.0,1.0
-0.1347692053188663,-0.03991573270175709,0.07400841554247825,0.08056662093286868,0.03842016953568949,-0.9932550853598485,0.212444,1.742067,0.541717,-0.033889,0.902739,-0.025107,-0.428117,0.17515,1.753011,-0.401181,0.0,0.0,0.0,0.0,0.0,0.7945089936256409
-0.13452440596561938,-0.040022911268168634,0.07499660588745537,0.08048770791237468,0.03900987179052901,-0.9931643710299218,0.212605,1.741993,0.541722,-0.033291,0.902715,-0.025151,-0.428211,0.175349,1.753027,-0.40144,0.0,0.0,0.0,0.0,0.0,0.8697249293327332
-0.133726139656675,-0.0460048645725169,0.07617565001939318,0.08060306771920141,0.039158095137076056,-0.9930594440433124,0.212703,1.741901,0.541679,-0.032699,0.902761,-0.025293,-0.428152,0.175542,1.753044,-0.401691,0.0,0.0,0.0,0.0,1.0,0.8963271975517273
-0.13352145657017242,-0.04840048447807627,0.07762184367736859,0.08082923129994261,0.0393331786665312,-0.9929221448872884,0.21282,1.741784,0.541586,-0.032197,0.902775,-0.025549,-0.428144,0.175735,1.753057,-0.401966,0.0,0.0,0.0,0.0,1.0,0.9294452667236328
-0.13433378512933247,-0.025842084998532914,0.0793400807665501,0.08107304341181915,0.03966840780914418,-0.992753106586824,0.212972,1.741666,0.541428,-0.031747,0.902888,-0.025807,-0.427924,0.17592,1.753066,-0.40223,0.0,0.0,0.0,0.0,1.0,0.8985867500305176
-0.13727134649491207,0.03238282648812424,0.08144108565165414,0.08140179032381539,0.040045134896710015,-0.992540923726101,0.213152,1.74152,0.541176,-0.031266,0.902983,-0.02612,-0.427741,0.176054,1.753079,-0.402482,0.0,0.0,0.0,0.0,1.0,1.0
-0.1386391302247109,0.10810601025425741,0.08397483349232428,0.08173547040374991,0.04046014244789811,-0.9922855018042488,0.213355,1.741359,0.540817,-0.031027,0.903328,-0.026229,-0.427023,0.176143,1.753102,-0.402685,0.0,0.0,0.0,0.0,1.0,0.99
-0.14149488161311552,0.1847932453170143,0.0871497194958875,0.08207647098557248,0.04077543601341559,-0.9919706362187636,0.213565,1.741149,0.540315,-0.03113,0.903662,-0.026193,-0.42631,0.17628,1.753112,-0.402889,0.0,0.0,0.0,0.0,1.0,0.9664403200149536
-0.14924654424292938,0.2517965529586732,0.09097025851591428,0.08240198641407553,0.041232084252193664,-0.9915816859587426,0.213819,1.740908,0.539679,-0.031035,0.90395,-0.026247,-0.425703,0.176379,1.753122,-0.403071,0.0,0.0,0.0,0.0,1.0,0.99
-0.16617900777851136,0.31293030312149833,0.09309795581788702,0.08259062316893132,0.041474312990374795,-0.9913583816910385,0.213946,1.740752,0.539317,-0.031013,0.904052,-0.026301,-0.425485,0.176437,1.753125,-0.403149,0.0,0.0,0.0,0.0,1.0,1.0
-0.17926773667314172,0.37084530777199076,0.1003665570550432,0.08318194183930847,0.04234344950338973,-0.9905626436833325,0.214381,1.740249,0.538016,-0.030641,0.903523,-0.026357,-0.426629,0.176873,1.753152,-0.403582,0.0,0.0,0.0,0.0,0.0,1.0
-0.17521360028896513,0.4092299353458273,0.10589007841073397,0.08365235662786717,0.0431311465375636,-0.989913773377827,0.214702,1.739838,0.536964,-0.030728,0.903858,-0.026282,-0.425919,0.177021,1.75317,-0.403763,0.0,0.0,0.0,0.0,0.0,0.7260634899139404
