0.12876490675199967,0.08818024533544444,0.02787306041271137,0.0825013599456521,0.012135999817269011,-0.996127168397079,-0.22768,1.52352,0.500998,0.054247,-0.852484,-0.040422,-0.518357,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9676365256309509
0.11195842663495392,0.08850209138242772,0.028143197951492123,0.0823514524040045,0.012084610242609997,-0.9961326020622447,-0.227796,1.523538,0.500917,0.054405,-0.852413,-0.04044,-0.518457,-0.32493,1.549815,-0.48401,0.0,0.0,1.0,0.2223729999968782,0.0,0.945436418056488
0.13863418519130655,0.11545227487619936,0.02835235173600105,0.08219161536591514,0.01209639853922418,-0.9961397289823147,-0.227907,1.523553,0.500859,0.054352,-0.852449,-0.040369,-0.518408,-0.324672,1.549854,-0.483784,0.0,0.0,1.0,0.2223729999968782,0.0,0.950954258441925
0.16411487948914077,0.14215517309754286,0.028581478229395507,0.082036543942759,0.012153107304443309,-0.9961452738145161,-0.227998,1.52356,0.500797,0.054271,-0.852494,-0.040157,-0.518358,-0.324401,1.549864,-0.483568,0.0,0.0,1.0,0.2223729999968782,0.0,1.0
0.18717861350197743,0.16776133251353562,0.02879261624983208,0.08188359987279063,0.012212791862724302,-0.9961510472996956,-0.22809,1.523575,0.500748,0.054368,-0.852532,-0.039862,-0.518309,-0.324114,1.549853,-0.48332,0.0,0.0,1.0,0.2223729999968782,0.0,0.6145251735697147
0.20680512086778938,0.1910942414186266,0.028992730555131494,0.08174487494886352,0.012286226569078218,-0.9961557336236365,-0.228171,1.523581,0.500705,0.054583,-0.852551,-0.039658,-0.518271,-0.323798,1.549831,-0.483025,0.0,0.0,1.0,0.2223729999968782,0.0,0.5110818074766067
0.22243361971932005,0.21098001155971036,0.02917081465606547,0.08163073442185848,0.012338221346556388,-0.9961592518588848,-0.228267,1.523587,0.500669,0.054718,-0.852656,-0.039601,-0.518087,-0.323446,1.549828,-0.482669,0.0,0.0,1.0,0.2223729999968782,0.0,0.36268095076415335
0.2748574804508108,0.2526211628435111,0.02932792713245879,0.0815152719449765,0.012313231162510254,-0.9961644028312737,-0.228366,1.52359,0.500632,0.054661,-0.85287,-0.039712,-0.517733,-0.323062,1.549855,-0.482272,0.0,0.0,1.0,0.2223729999968782,1.0,0.3900377569376974
0.3299835947145522,0.22816073474288673,0.02945306509965718,0.08140512432943567,0.012191134963615655,-0.9961712196793497,-0.22847,1.52359,0.500597,0.054175,-0.853324,-0.040019,-0.517012,-0.322654,1.549911,-0.481832,0.0,0.0,1.0,0.2223729999968782,1.0,0.5710343096280434
0.27408342169789585,0.1789203703250784,0.02954727140755176,0.08126780740581668,0.012000507637128347,-0.9961819562952696,-0.228587,1.523582,0.500563,0.053427,-0.85396,-0.040336,-0.516015,-0.322225,1.54996,-0.481385,0.0,0.0,1.0,0.2223729999968782,1.0,0.7550810077773725
0.17886677907630788,0.10805553775484496,0.02962652638970415,0.08111176610317271,0.011712189368847787,-0.9961957513229479,-0.228706,1.523572,0.500525,0.052512,-0.854698,-0.040686,-0.514857,-0.321766,1.550008,-0.480929,0.0,0.0,1.0,0.2223729999968782,1.0,1.0
0.13269986983480772,0.08419817916914753,0.02966585220117952,0.0809234415475274,0.011351421175144275,-0.9962140729073176,-0.228835,1.523561,0.500493,0.051698,-0.855423,-0.041079,-0.513704,-0.321327,1.550008,-0.480556,0.0,0.0,1.0,0.2223729999968782,0.0,0.9684451790807923
0.13000692838364702,0.09005372348607218,0.029664256098725156,0.08070239945714608,0.010892209818899285,-0.9962371777830968,-0.228954,1.52355,0.500446,0.051,-0.856274,-0.041284,-0.512337,-0.320873,1.550034,-0.480139,0.0,0.0,1.0,0.2223729999968782,0.0,0.7278106808662415
0.1262586950156063,0.09693676253131424,0.02964773279880596,0.08043654569387701,0.010386773697821778,-0.9962645677674569,-0.229105,1.523544,0.5004,0.050445,-0.85731,-0.041368,-0.51065,-0.320437,1.550062,-0.479751,0.0,0.0,1.0,0.2223729999968782,0.0,0.8017273545265198
0.12317263668663182,0.1039385503493851,0.02964518496776329,0.08017803669660635,0.009847195584148457,-0.9962909606027911,-0.22924,1.523545,0.50034,0.049841,-0.858618,-0.041411,-0.508505,-0.319967,1.550107,-0.479405,0.0,0.0,0.0,0.0,0.0,0.8320383429527283
0.1209199721244568,0.11089348317820401,0.029631610733372362,0.07995044386443557,0.009296091930561296,-0.9963149486211899,-0.229408,1.523556,0.500291,0.049267,-0.860434,-0.04118,-0.505501,-0.319477,1.550153,-0.479099,0.0,0.0,0.0,0.0,0.0,0.7792562246322632
0.11951772520222541,0.11766445284810907,0.02961298308538339,0.07975876357079992,0.008685344987469376,-0.9963363767568114,-0.229585,1.523579,0.500243,0.048619,-0.862851,-0.040769,-0.50146,-0.318941,1.550205,-0.478816,0.0,0.0,0.0,0.0,0.0,0.7789784073829651
